"Type","OldFullName","NewFullName"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\CN1356785A.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\CN1356785A.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\CZ282423B6.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\CZ282423B6.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\DE3033458C2.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\DE3033458C2.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\DE3222099C2.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\DE3222099C2.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\EP0109753B1.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\EP0109753B1.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\EP2033043A2.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\EP2033043A2.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\FR2803921B1.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\FR2803921B1.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\GB2129155B.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\GB2129155B.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\GB8529006D0.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\GB8529006D0.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\HU9601126A3.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\HU9601126A3.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\IE960172L.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\IE960172L.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\IL117935D0.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\IL117935D0.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\IL124991A.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\IL124991A.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\SE0101293D0.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\SE0101293D0.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\TWI484249B.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\TWI484249B.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US4162122.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US4162122.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US4338005.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US4338005.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US4340283.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US4340283.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US4636049.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US4636049.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US4752123.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US4752123.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US4828558.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US4828558.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US4881805.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US4881805.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US4890913.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US4890913.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US4971432.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US4971432.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US4981342.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US4981342.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US4995714.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US4995714.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US5002382.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US5002382.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US5009497.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US5009497.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US5017000.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US5017000.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US5024517.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US5024517.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US5054905.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US5054905.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US5056908.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US5056908.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US5076684.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US5076684.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US5096285.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US5096285.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US5106180.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US5106180.pdf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_CDV-Client Development\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US5108169.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Irell & Manella LLP\Work\950102 I&M_C~5916b2\Matters\7001 Miscellaneous\US7506983 Family\USRE47006E\Patent Citations\Family to Family Citations\US5108169.pdf"
