"Type","OldFullName","NewFullName","NewFullNameLen","WithinLimit"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Chapter 16. Extraterritorial Application of the Lanham Act (July 25, 2023) (PowerPoint slides).pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Chapter 16. Extraterritorial Application of the Lanham Act (July 25, 2023) (PowerPoint slides).pdf","211","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Chapter 17. Open Source Software, Patent Issues and the Need for Collaboration.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Chapter 17. Open Source Software, Patent Issues and the Need for Collaboration.pdf","195","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Chapter 18. The Impact of Google v. Oracle on the Financial Services Industry (July 2022).pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Chapter 18. The Impact of Google v. Oracle on the Financial Services Industry (July 2022).pdf","206","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Chapter 19. Statement of Suzanne Harrison, Principal, Percipience LLC.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Chapter 19. Statement of Suzanne Harrison, Principal, Percipience LLC.pdf","186","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Chapter 2. Artificial Intelligence - Intellectual Property Implications.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Chapter 2. Artificial Intelligence - Intellectual Property Implications.pdf","188","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Chapter 20. Written Statement of Earl “Eb” Bright.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Chapter 20. Written Statement of Earl “Eb” Bright.pdf","166","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Chapter 21. Enablement - Undue Experimentation and the Quirkiness of Section 112 Jurisprudence (August 11, 2023).pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Chapter 21. Enablement - Undue Experimentation and the Quirkiness of Section 112 Jurisprudence (August 11, 2023).pdf","229","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Chapter 22. Current Ethics Issues for Intellectual Property Lawyers (June 2023).pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Chapter 22. Current Ethics Issues for Intellectual Property Lawyers (June 2023).pdf","196","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Chapter 3. Trademark Hot Topics or Developments (July 17, 2023).pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Chapter 3. Trademark Hot Topics or Developments (July 17, 2023).pdf","180","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Chapter 4. Hot Topics in Patent Law CAFC Patent Law Developments and Updates (2023).pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Chapter 4. Hot Topics in Patent Law CAFC Patent Law Developments and Updates (2023).pdf","200","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Chapter 5. Europe - The Unitary Patent and the New Unified Patent Court (PowerPoint slides).pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Chapter 5. Europe - The Unitary Patent and the New Unified Patent Court (PowerPoint slides).pdf","208","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Chapter 6. Section 101 Developments and Legislative Activity - From Dead Ends to the Road Ahead.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Chapter 6. Section 101 Developments and Legislative Activity - From Dead Ends to the Road Ahead.pdf","212","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Chapter 8. Current Issues in Chinese IP Licensing.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Chapter 8. Current Issues in Chinese IP Licensing.pdf","166","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Chapter 9. ML Genius and Copyright Preemption (2023).pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Chapter 9. ML Genius and Copyright Preemption (2023).pdf","169","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Faculty Bios.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Faculty Bios.pdf","129","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Front Matter.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Front Matter.pdf","129","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Index.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Index.pdf","122","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Table of Contents.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Intellectual Property Law Institute\2023\Sections\Table of Contents.pdf","134","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023","127","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters","136","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Manual of Patent Examining Procedure.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Manual of Patent Examining Procedure.pdf","168","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-0000-table-of-contents.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-0000-table-of-contents.pdf","168","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-0005-change-summary.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-0005-change-summary.pdf","165","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-0010-title-page.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-0010-title-page.pdf","161","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-0015-foreword.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-0015-foreword.pdf","159","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-0020-introduction.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-0020-introduction.pdf","163","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-0100.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-0100.pdf","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-0200.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-0200.pdf","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-0300.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-0300.pdf","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-0400.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-0400.pdf","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-0500.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-0500.pdf","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-0600.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-0600.pdf","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-0700.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-0700.pdf","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-0800.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-0800.pdf","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-0900.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-0900.pdf","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-1000.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-1000.pdf","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-1100.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-1100.pdf","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-1200.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-1200.pdf","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-1300.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-1300.pdf","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-1400.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-1400.pdf","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-1500.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-1500.pdf","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-1600.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-1600.pdf","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-1700.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-1700.pdf","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-1800.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-1800.pdf","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-1900.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-1900.pdf","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-2000.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-2000.pdf","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-2100.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-2100.pdf","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-2200.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Manual of Patent Examining Procedure\Rev. 07.2022, February 2023\Chapters\mpep-2200.pdf","150","True"
